tx	gene
LELG_00851	CPAR2_208500
LELG_00852	CPAR2_208490
LELG_00853	CPAR2_208480
LELG_00854	CPAR2_208470
LELG_00855	CPAR2_208460
LELG_00856	CPAR2_208440
LELG_00857	CPAR2_208430
LELG_00858	CPAR2_208400
LELG_00859	CPAR2_208390
LELG_00860	CPAR2_208380
LELG_00861	CPAR2_208370
LELG_00862	CPAR2_208360
LELG_00863	CPAR2_208350
LELG_00864	CPAR2_208340
LELG_00865	CPAR2_208320
LELG_00866	CPAR2_208310
LELG_00867	CPAR2_208300
LELG_00868	CPAR2_208290
LELG_00869	CPAR2_208280
LELG_00870	CPAR2_208270
LELG_00871	CPAR2_208260
LELG_00872	CPAR2_208250
LELG_00873	CPAR2_208240
LELG_00874	CPAR2_208230
LELG_00876	CPAR2_208220
LELG_00877	CPAR2_208210
LELG_00878	CPAR2_208200
LELG_00879	CPAR2_208000
LELG_00880	CPAR2_208010
LELG_00881	CPAR2_208020
LELG_00882	CPAR2_208030
LELG_00883	CPAR2_208040
LELG_00884	CPAR2_208060
LELG_00885	CPAR2_208070
LELG_00886	CPAR2_208080
LELG_00887	CPAR2_208090
LELG_00888	CPAR2_208100
LELG_00890	CPAR2_208110
LELG_00891	CPAR2_208150
LELG_00892	CPAR2_208140
LELG_00893	CPAR2_208130
LELG_00894	CPAR2_207800
LELG_00895	CPAR2_208160
LELG_00896	CPAR2_207990
LELG_00897	CPAR2_207980
LELG_00898	CPAR2_207970
LELG_00899	CPAR2_207960
LELG_00900	CPAR2_207950
LELG_00902	CPAR2_207940
LELG_00903	CPAR2_207930
LELG_00904	CPAR2_207920
LELG_00905	CPAR2_207910
LELG_00906	CPAR2_207900
LELG_00907	CPAR2_207890
LELG_00908	CPAR2_207850
LELG_00909	CPAR2_207840
LELG_00910	CPAR2_207830
LELG_00911	CPAR2_207820
LELG_00915	CPAR2_207810
LELG_00917	CPAR2_207780
LELG_00918	CPAR2_207770
LELG_00919	CPAR2_207740
LELG_00920	CPAR2_207730
LELG_00921	CPAR2_207720
LELG_00922	CPAR2_207710
LELG_00923	CPAR2_207700
LELG_00924	CPAR2_207690
LELG_00925	CPAR2_210400
LELG_00926	CPAR2_210390
LELG_00928	CPAR2_210380
LELG_00929	CPAR2_210370
LELG_00930	CPAR2_210360
LELG_00931	CPAR2_210350
LELG_00932	CPAR2_210340
LELG_00933	CPAR2_210330
LELG_00934	CPAR2_210320
LELG_00935	CPAR2_210310
LELG_00936	CPAR2_210300
LELG_00938	CPAR2_210290
LELG_00939	CPAR2_210280
LELG_00940	CPAR2_210270
LELG_00941	CPAR2_210260
LELG_00942	CPAR2_210250
LELG_00943	CPAR2_210240
LELG_00944	CPAR2_210230
LELG_00945	CPAR2_210210
LELG_00946	CPAR2_210200
LELG_00947	CPAR2_210180
LELG_00948	CPAR2_210170
LELG_00949	CPAR2_210160
LELG_00951	CPAR2_210150
LELG_00953	CPAR2_210140
LELG_00954	CPAR2_210130
LELG_00955	CPAR2_808110
LELG_00957	CPAR2_808120
LELG_00958	CPAR2_210100
LELG_00959	CPAR2_210090
LELG_00960	CPAR2_210080
LELG_00961	CPAR2_210070
LELG_00962	CPAR2_210060
LELG_00963	CPAR2_210000
LELG_00964	CPAR2_210010
LELG_00965	CPAR2_210020
LELG_00966	CPAR2_210030
LELG_00967	CPAR2_210040
LELG_00968	CPAR2_210050
LELG_00969	CPAR2_209990
LELG_00970	CPAR2_209980
LELG_00971	CPAR2_209970
LELG_00972	CPAR2_209960
LELG_00973	CPAR2_209950
LELG_00974	CPAR2_209940
LELG_00975	CPAR2_209930
LELG_00976	CPAR2_209910
LELG_00977	CPAR2_209900
LELG_00978	CPAR2_209890
LELG_00979	CPAR2_209880
LELG_00980	CPAR2_209870
LELG_00981	CPAR2_209860
LELG_00982	CPAR2_209850
LELG_00983	CPAR2_209840
LELG_00984	CPAR2_209830
LELG_00985	CPAR2_209820
LELG_00986	CPAR2_209810
LELG_00987	CPAR2_209800
LELG_00988	CPAR2_209790
LELG_00989	CPAR2_209780
LELG_00990	CPAR2_502270
LELG_00991	CPAR2_209770
LELG_00992	CPAR2_209760
LELG_00993	CPAR2_209750
LELG_00994	CPAR2_209740
LELG_00995	CPAR2_209730
LELG_00996	CPAR2_209720
LELG_00997	CPAR2_209710
LELG_00998	CPAR2_209670
LELG_00999	CPAR2_209660
LELG_01000	CPAR2_209650
LELG_01001	CPAR2_209640
LELG_01002	CPAR2_209630
LELG_01003	CPAR2_209620
LELG_01004	CPAR2_209610
LELG_01005	CPAR2_209600
LELG_01006	CPAR2_209590
LELG_01007	CPAR2_209580
LELG_01008	CPAR2_209570
LELG_01009	CPAR2_209560
LELG_01010	CPAR2_209550
LELG_01011	CPAR2_209540
LELG_01012	CPAR2_209530
LELG_01013	CPAR2_209520
LELG_01014	CPAR2_209500
LELG_01015	CPAR2_209490
LELG_01016	CPAR2_209480
LELG_01017	CPAR2_209470
LELG_01018	CPAR2_209460
LELG_01019	CPAR2_210940
LELG_01020	CPAR2_210950
LELG_01021	CPAR2_210970
LELG_01022	CPAR2_210980
LELG_01023	CPAR2_210990
LELG_01024	CPAR2_211000
LELG_01025	CPAR2_211010
LELG_01026	CPAR2_211030
LELG_01027	CPAR2_211040
LELG_01028	CPAR2_211050
LELG_01029	CPAR2_211060
LELG_01030	CPAR2_211070
LELG_01031	CPAR2_211080
LELG_01032	CPAR2_211090
LELG_01033	CPAR2_211100
LELG_01034	CPAR2_211110
LELG_01035	CPAR2_211120
LELG_01036	CPAR2_211130
LELG_01038	CPAR2_212820
LELG_01039	CPAR2_212810
LELG_01040	CPAR2_212800
LELG_01041	CPAR2_212790
LELG_01042	CPAR2_212780
LELG_01043	CPAR2_212770
LELG_01044	CPAR2_212760
LELG_01045	CPAR2_212750
LELG_01046	CPAR2_212740
LELG_01047	CPAR2_212730
LELG_01048	CPAR2_212720
LELG_01050	CPAR2_212710
LELG_01051	CPAR2_212700
LELG_01052	CPAR2_212690
LELG_01053	CPAR2_212680
LELG_01054	CPAR2_212670
LELG_01055	CPAR2_212620
LELG_01056	CPAR2_406810
LELG_01057	CPAR2_212600
LELG_01058	CPAR2_212590
LELG_01059	CPAR2_212580
LELG_01060	CPAR2_212570
LELG_01061	CPAR2_212560
LELG_01062	CPAR2_212550
LELG_01063	CPAR2_212540
LELG_01064	CPAR2_212530
LELG_01065	CPAR2_212520
LELG_01066	CPAR2_212510
LELG_01067	CPAR2_212500
LELG_01068	CPAR2_212490
LELG_01069	CPAR2_212480
LELG_01070	CPAR2_212470
LELG_01071	CPAR2_212460
LELG_01073	CPAR2_212450
LELG_01075	CPAR2_212360
LELG_01076	CPAR2_212430
LELG_01077	CPAR2_212420
LELG_01078	CPAR2_212410
LELG_01079	CPAR2_212390
LELG_01080	CPAR2_212380
LELG_01081	CPAR2_212220
LELG_01082	CPAR2_212240
LELG_01083	CPAR2_212250
LELG_01084	CPAR2_212270
LELG_01085	CPAR2_212280
LELG_01086	CPAR2_212290
LELG_01087	CPAR2_212300
LELG_01088	CPAR2_212310
LELG_01089	CPAR2_212320
LELG_01091	CPAR2_212330
LELG_01093	CPAR2_212210
LELG_01094	CPAR2_212200
LELG_01095	CPAR2_212190
LELG_01096	CPAR2_212180
LELG_01097	CPAR2_212170
LELG_01098	CPAR2_212160
LELG_01099	CPAR2_212150
LELG_01101	CPAR2_212120
LELG_01103	CPAR2_212100
LELG_01104	CPAR2_212090
LELG_01105	CPAR2_212080
LELG_01106	CPAR2_212070
LELG_01107	CPAR2_212060
LELG_01109	CPAR2_212050
LELG_01110	CPAR2_212040
LELG_01111	CPAR2_212030
LELG_01112	CPAR2_212020
LELG_01113	CPAR2_212010
LELG_01114	CPAR2_212000
LELG_01115	CPAR2_211990
LELG_01116	CPAR2_211980
LELG_01117	CPAR2_211970
LELG_01118	CPAR2_211960
LELG_01119	CPAR2_211950
LELG_01120	CPAR2_211940
LELG_01121	CPAR2_211930
LELG_01122	CPAR2_211920
LELG_01123	CPAR2_211910
LELG_01124	CPAR2_211880
LELG_01127	CPAR2_214160
LELG_01128	CPAR2_214150
LELG_01129	CPAR2_214140
LELG_01130	CPAR2_214130
LELG_01131	CPAR2_214120
LELG_01132	CPAR2_214110
LELG_01133	CPAR2_214100
LELG_01134	CPAR2_214090
LELG_01135	CPAR2_214080
LELG_01136	CPAR2_214060
LELG_01137	CPAR2_214050
LELG_01138	CPAR2_214040
LELG_01139	CPAR2_214030
LELG_01140	CPAR2_214020
LELG_01141	CPAR2_214010
LELG_01142	CPAR2_214000
LELG_01143	CPAR2_213990
LELG_01144	CPAR2_213980
LELG_01145	CPAR2_213970
LELG_01146	CPAR2_213960
LELG_01147	CPAR2_213950
LELG_01148	CPAR2_213940
LELG_01149	CPAR2_213930
LELG_01150	CPAR2_213920
LELG_01151	CPAR2_213910
LELG_01153	CPAR2_213900
LELG_01154	CPAR2_213880
LELG_01155	CPAR2_213870
LELG_01156	CPAR2_213860
LELG_01157	CPAR2_213850
LELG_01158	CPAR2_213840
LELG_01159	CPAR2_213830
LELG_01160	CPAR2_213820
LELG_01161	CPAR2_213810
LELG_01162	CPAR2_213800
LELG_01163	CPAR2_213770
LELG_01164	CPAR2_213780
LELG_01165	CPAR2_213760
LELG_01166	CPAR2_213750
LELG_01169	CPAR2_213740
LELG_01170	CPAR2_213730
LELG_01171	CPAR2_213700
LELG_01172	CPAR2_213710
LELG_01173	CPAR2_213720
LELG_01174	CPAR2_213680
LELG_01175	CPAR2_213670
LELG_01176	CPAR2_213660
LELG_01177	CPAR2_213650
LELG_01178	CPAR2_213640
LELG_01179	CPAR2_213630
LELG_01180	CPAR2_213620
LELG_01181	CPAR2_213610
LELG_01182	CPAR2_213600
LELG_01183	CPAR2_213590
LELG_01184	CPAR2_213580
LELG_01185	CPAR2_213570
LELG_01186	CPAR2_213560
LELG_01187	CPAR2_213550
LELG_01188	CPAR2_213530
LELG_01190	CPAR2_213520
LELG_01191	CPAR2_213510
LELG_01192	CPAR2_213500
LELG_01193	CPAR2_213490
LELG_01194	CPAR2_213480
LELG_01195	CPAR2_213470
LELG_01196	CPAR2_213460
LELG_01198	CPAR2_213450
LELG_01199	CPAR2_213440
LELG_01200	CPAR2_213430
LELG_01201	CPAR2_213420
LELG_01202	CPAR2_213410
LELG_01203	CPAR2_213400
LELG_01204	CPAR2_213390
LELG_01206	CPAR2_213360
LELG_01207	CPAR2_213350
LELG_01208	CPAR2_213340
LELG_01209	CPAR2_213330
LELG_01210	CPAR2_213320
LELG_01211	CPAR2_213310
LELG_01212	CPAR2_213300
LELG_01213	CPAR2_213290
LELG_01214	CPAR2_213280
LELG_01215	CPAR2_213270
LELG_01216	CPAR2_213260
LELG_01217	CPAR2_213250
LELG_01218	CPAR2_213230
LELG_01219	CPAR2_213220
LELG_01220	CPAR2_213210
LELG_01221	CPAR2_213200
LELG_01222	CPAR2_213190
LELG_01223	CPAR2_213180
LELG_01224	CPAR2_213160
LELG_01225	CPAR2_213150
LELG_01226	CPAR2_213140
LELG_01228	CPAR2_213130
LELG_01229	CPAR2_213120
LELG_01230	CPAR2_213110
LELG_01231	CPAR2_213100
LELG_01232	CPAR2_213090
LELG_01233	CPAR2_213080
LELG_01234	CPAR2_213070
LELG_01235	CPAR2_213040
LELG_01236	CPAR2_213030
LELG_01237	CPAR2_213020
LELG_01238	CPAR2_213010
LELG_01239	CPAR2_213000
LELG_01240	CPAR2_212980
LELG_01241	CPAR2_212970
LELG_01242	CPAR2_212960
LELG_01243	CPAR2_212950
LELG_01244	CPAR2_212940
LELG_01245	CPAR2_212910
LELG_01246	CPAR2_212900
LELG_01247	CPAR2_212890
LELG_01249	CPAR2_212880
LELG_01250	CPAR2_212870
LELG_01251	CPAR2_212860
LELG_01252	CPAR2_212850
LELG_01253	CPAR2_212840
LELG_01254	CPAR2_211140
LELG_01255	CPAR2_211150
LELG_01256	CPAR2_211160
LELG_01257	CPAR2_211190
LELG_01258	CPAR2_211200
LELG_01259	CPAR2_211210
LELG_01260	CPAR2_211220
LELG_01261	CPAR2_211270
LELG_01262	CPAR2_211260
LELG_01263	CPAR2_211250
LELG_01264	CPAR2_211240
LELG_01265	CPAR2_211280
LELG_01266	CPAR2_211290
LELG_01267	CPAR2_211320
LELG_01268	CPAR2_211340
LELG_01269	CPAR2_211350
LELG_01270	CPAR2_211360
LELG_01271	CPAR2_211370
LELG_01272	CPAR2_211380
LELG_01273	CPAR2_211400
LELG_01274	CPAR2_211410
LELG_01275	CPAR2_211420
LELG_01276	CPAR2_211430
LELG_01277	CPAR2_211440
LELG_01278	CPAR2_211450
LELG_01279	CPAR2_211460
LELG_01280	CPAR2_211470
LELG_01281	CPAR2_211480
LELG_01282	CPAR2_211490
LELG_01283	CPAR2_211560
LELG_01284	CPAR2_211550
LELG_01285	CPAR2_211540
LELG_01286	CPAR2_211530
LELG_01287	CPAR2_211520
LELG_01289	CPAR2_211500
LELG_01290	CPAR2_211650
LELG_01291	CPAR2_211640
LELG_01292	CPAR2_211630
LELG_01293	CPAR2_211620
LELG_01294	CPAR2_211610
LELG_01295	CPAR2_211600
LELG_01296	CPAR2_211590
LELG_01297	CPAR2_211580
LELG_01298	CPAR2_211570
LELG_01299	CPAR2_211660
LELG_01300	CPAR2_211670
LELG_01301	CPAR2_211680
LELG_01302	CPAR2_211690
LELG_01303	CPAR2_211710
LELG_01304	CPAR2_211720
LELG_01305	CPAR2_211730
LELG_01307	CPAR2_211740
LELG_01308	CPAR2_211750
LELG_01309	CPAR2_211760
LELG_01310	CPAR2_211770
LELG_01311	CPAR2_211780
LELG_01312	CPAR2_211790
LELG_01313	CPAR2_211800
LELG_01314	CPAR2_211810
LELG_01315	CPAR2_211820
LELG_01316	CPAR2_211830
LELG_01317	CPAR2_211840
LELG_01318	CPAR2_211850
LELG_01319	CPAR2_211860
LELG_01320	CPAR2_211870
LELG_01321	CPAR2_211900
LELG_01322	CPAR2_211890
LELG_01325	CPAR2_110450
LELG_01326	CPAR2_110440
LELG_01327	CPAR2_110420
LELG_01328	CPAR2_110410
LELG_01331	CPAR2_110400
LELG_01332	CPAR2_110390
LELG_01333	CPAR2_110380
LELG_01334	CPAR2_110370
LELG_01335	CPAR2_110340
LELG_01336	CPAR2_110350
LELG_01337	CPAR2_110360
LELG_01344	CPAR2_110290
LELG_01345	CPAR2_110300
LELG_01346	CPAR2_110310
LELG_01347	CPAR2_110320
LELG_01348	CPAR2_110330
LELG_01349	CPAR2_110200
LELG_01350	CPAR2_110210
LELG_01351	CPAR2_110220
LELG_01352	CPAR2_110230
LELG_01353	CPAR2_110240
LELG_01354	CPAR2_110250
LELG_01355	CPAR2_110270
LELG_01356	CPAR2_110280
LELG_01357	CPAR2_110190
LELG_01358	CPAR2_110180
LELG_01359	CPAR2_109930
LELG_01361	CPAR2_109920
LELG_01362	CPAR2_109910
LELG_01363	CPAR2_109900
LELG_01364	CPAR2_109890
LELG_01365	CPAR2_109880
LELG_01366	CPAR2_109950
LELG_01367	CPAR2_109960
LELG_01368	CPAR2_109970
LELG_01369	CPAR2_109980
LELG_01370	CPAR2_109990
LELG_01371	CPAR2_110000
LELG_01372	CPAR2_110010
LELG_01373	CPAR2_110020
LELG_01374	CPAR2_110030
LELG_01375	CPAR2_110040
LELG_01376	CPAR2_110050
LELG_01377	CPAR2_110060
LELG_01378	CPAR2_110070
LELG_01381	CPAR2_110100
LELG_01383	CPAR2_110120
LELG_01385	CPAR2_110130
LELG_01386	CPAR2_110140
LELG_01388	CPAR2_109860
LELG_01389	CPAR2_109850
LELG_01390	CPAR2_109840
LELG_01391	CPAR2_109800
LELG_01392	CPAR2_109810
LELG_01393	CPAR2_109830
LELG_01394	CPAR2_109790
LELG_01395	CPAR2_109780
LELG_01396	CPAR2_109770
LELG_01397	CPAR2_109760
LELG_01399	CPAR2_109750
LELG_01400	CPAR2_109740
LELG_01401	CPAR2_109730
LELG_01402	CPAR2_109070
LELG_01403	CPAR2_109080
LELG_01406	CPAR2_109120
LELG_01407	CPAR2_109130
LELG_01408	CPAR2_109140
LELG_01409	CPAR2_109150
LELG_01410	CPAR2_109160
LELG_01411	CPAR2_109170
LELG_01412	CPAR2_109180
LELG_01413	CPAR2_109190
LELG_01414	CPAR2_109200
LELG_01415	CPAR2_109210
LELG_01416	CPAR2_109220
LELG_01417	CPAR2_109230
LELG_01418	CPAR2_109240
LELG_01419	CPAR2_109250
LELG_01420	CPAR2_109260
LELG_01421	CPAR2_109270
LELG_01422	CPAR2_109280
LELG_01423	CPAR2_109290
LELG_01424	CPAR2_109300
LELG_01426	CPAR2_109310
LELG_01427	CPAR2_109320
LELG_01428	CPAR2_109340
LELG_01429	CPAR2_109350
LELG_01430	CPAR2_109360
LELG_01431	CPAR2_109370
LELG_01432	CPAR2_109380
LELG_01433	CPAR2_109390
LELG_01434	CPAR2_109400
LELG_01435	CPAR2_109480
LELG_01436	CPAR2_109450
LELG_01437	CPAR2_109490
LELG_01440	CPAR2_109410
LELG_01441	CPAR2_109420
LELG_01442	CPAR2_109430
LELG_01443	CPAR2_109440
LELG_01444	CPAR2_109500
LELG_01445	CPAR2_109510
LELG_01446	CPAR2_805770
LELG_01447	CPAR2_109520
LELG_01448	CPAR2_109530
LELG_01449	CPAR2_109540
LELG_01450	CPAR2_109545
LELG_01451	CPAR2_109550
LELG_01452	CPAR2_109560
LELG_01453	CPAR2_109570
LELG_01454	CPAR2_109580
LELG_01455	CPAR2_109590
LELG_01456	CPAR2_109600
LELG_01457	CPAR2_109610
LELG_01458	CPAR2_109620
LELG_01459	CPAR2_109630
LELG_01461	CPAR2_109650
LELG_01462	CPAR2_109660
LELG_01463	CPAR2_109670
LELG_01464	CPAR2_109680
LELG_01466	CPAR2_109690
LELG_01467	CPAR2_109700
LELG_01468	CPAR2_109710
LELG_01469	CPAR2_109720
LELG_01470	CPAR2_105690
LELG_01471	CPAR2_105700
LELG_01472	CPAR2_105730
LELG_01475	CPAR2_105780
LELG_01476	CPAR2_105770
LELG_01478	CPAR2_105760
LELG_01480	CPAR2_105800
LELG_01481	CPAR2_105820
LELG_01482	CPAR2_105840
LELG_01483	CPAR2_105850
LELG_01484	CPAR2_105860
LELG_01485	CPAR2_105870
LELG_01486	CPAR2_105880
LELG_01488	CPAR2_105810
LELG_01489	CPAR2_105790
LELG_01490	CPAR2_105900
LELG_01491	CPAR2_105910
LELG_01492	CPAR2_105920
LELG_01494	CPAR2_105930
LELG_01495	CPAR2_105940
LELG_01497	CPAR2_105950
LELG_01498	CPAR2_105960
LELG_01499	CPAR2_105970
LELG_01500	CPAR2_105980
LELG_01501	CPAR2_106000
LELG_01502	CPAR2_105990
LELG_01503	CPAR2_106010
LELG_01504	CPAR2_106015
LELG_01505	CPAR2_106020
LELG_01506	CPAR2_106030
LELG_01507	CPAR2_106040
LELG_01508	CPAR2_106050
LELG_01509	CPAR2_106060
LELG_01510	CPAR2_106070
LELG_01511	CPAR2_106080
LELG_01512	CPAR2_106090
LELG_01513	CPAR2_106100
LELG_01514	CPAR2_106110
LELG_01515	CPAR2_108380
LELG_01516	CPAR2_108390
LELG_01517	CPAR2_108400
LELG_01518	CPAR2_108410
LELG_01519	CPAR2_108420
LELG_01520	CPAR2_108430
LELG_01521	CPAR2_108450
LELG_01522	CPAR2_108460
LELG_01523	CPAR2_108470
LELG_01524	CPAR2_108480
LELG_01525	CPAR2_108490
LELG_01526	CPAR2_108500
LELG_01527	CPAR2_108510
LELG_01528	CPAR2_108520
LELG_01529	CPAR2_108530
LELG_01530	CPAR2_108540
LELG_01531	CPAR2_108550
LELG_01533	CPAR2_108570
LELG_01534	CPAR2_108580
LELG_01535	CPAR2_108590
LELG_01536	CPAR2_108600
LELG_01537	CPAR2_108610
LELG_01538	CPAR2_108620
LELG_01539	CPAR2_108630
LELG_01540	CPAR2_108640
LELG_01541	CPAR2_108650
LELG_01542	CPAR2_108660
LELG_01543	CPAR2_108670
LELG_01544	CPAR2_108680
LELG_01545	CPAR2_108690
LELG_01546	CPAR2_108700
LELG_01547	CPAR2_108710
LELG_01548	CPAR2_108760
LELG_01549	CPAR2_108750
LELG_01550	CPAR2_108740
LELG_01553	CPAR2_108770
LELG_01555	CPAR2_209280
LELG_01557	CPAR2_108790
LELG_01558	CPAR2_108800
LELG_01559	CPAR2_108810
LELG_01560	CPAR2_108820
LELG_01561	CPAR2_108830
LELG_01562	CPAR2_108840
LELG_01563	CPAR2_108850
LELG_01564	CPAR2_109030
LELG_01565	CPAR2_109020
LELG_01566	CPAR2_109010
LELG_01567	CPAR2_109000
LELG_01568	CPAR2_108990
LELG_01569	CPAR2_108980
LELG_01570	CPAR2_108970
LELG_01571	CPAR2_108960
LELG_01572	CPAR2_108940
LELG_01573	CPAR2_108930
LELG_01574	CPAR2_108920
LELG_01575	CPAR2_108910
LELG_01577	CPAR2_108890
LELG_01578	CPAR2_108900
LELG_01579	CPAR2_108880
LELG_01580	CPAR2_108870
LELG_01581	CPAR2_108860
LELG_01582	CPAR2_109060
LELG_01583	CPAR2_106830
LELG_01584	CPAR2_106820
LELG_01585	CPAR2_106810
LELG_01586	CPAR2_106800
LELG_01587	CPAR2_106790
LELG_01588	CPAR2_106780
LELG_01589	CPAR2_106770
LELG_01590	CPAR2_106760
LELG_01592	CPAR2_106750
LELG_01593	CPAR2_106740
LELG_01594	CPAR2_106720
LELG_01595	CPAR2_106710
LELG_01596	CPAR2_106690
LELG_01597	CPAR2_106660
LELG_01598	CPAR2_106650
LELG_01599	CPAR2_106640
LELG_01600	CPAR2_106630
LELG_01601	CPAR2_106620
LELG_01602	CPAR2_106610
LELG_01603	CPAR2_106600
LELG_01604	CPAR2_106590
LELG_01605	CPAR2_106580
LELG_01606	CPAR2_106570
LELG_01607	CPAR2_106560
LELG_01608	CPAR2_106550
LELG_01609	CPAR2_106540
LELG_01610	CPAR2_106530
LELG_01611	CPAR2_106520
LELG_01612	CPAR2_106510
LELG_01613	CPAR2_106500
LELG_01614	CPAR2_106490
LELG_01615	CPAR2_106480
LELG_01616	CPAR2_106470
LELG_01617	CPAR2_106460
LELG_01618	CPAR2_106450
LELG_01619	CPAR2_106440
LELG_01620	CPAR2_106430
LELG_01621	CPAR2_106420
LELG_01622	CPAR2_106410
LELG_01623	CPAR2_106400
LELG_01624	CPAR2_106390
LELG_01625	CPAR2_106380
LELG_01626	CPAR2_106370
LELG_01627	CPAR2_106360
LELG_01628	CPAR2_106350
LELG_01629	CPAR2_106330
LELG_01630	CPAR2_106220
LELG_01631	CPAR2_106230
LELG_01633	CPAR2_106240
LELG_01634	CPAR2_106250
LELG_01635	CPAR2_106260
LELG_01636	CPAR2_106270
LELG_01637	CPAR2_106280
LELG_01638	CPAR2_106290
LELG_01639	CPAR2_106300
LELG_01640	CPAR2_106310
LELG_01641	CPAR2_106210
LELG_01642	CPAR2_106200
LELG_01643	CPAR2_106190
LELG_01644	CPAR2_106180
LELG_01645	CPAR2_106170
LELG_01646	CPAR2_106160
LELG_01647	CPAR2_106150
LELG_01648	CPAR2_106140
LELG_01649	CPAR2_106130
LELG_01650	CPAR2_106120
LELG_01651	CPAR2_106890
LELG_01652	CPAR2_106880
LELG_01653	CPAR2_106870
LELG_01654	CPAR2_106860
LELG_01655	CPAR2_106850
LELG_01656	CPAR2_106840
LELG_01657	CPAR2_108180
LELG_01658	CPAR2_108190
LELG_01659	CPAR2_108320
LELG_01660	CPAR2_108240
LELG_01661	CPAR2_108300
LELG_01662	CPAR2_108290
LELG_01663	CPAR2_108280
LELG_01665	CPAR2_108270
LELG_01666	CPAR2_108260
LELG_01667	CPAR2_106960
LELG_01668	CPAR2_106950
LELG_01669	CPAR2_106940
LELG_01670	CPAR2_106970
LELG_01671	CPAR2_106980
LELG_01672	CPAR2_106900
LELG_01673	CPAR2_108370
LELG_01674	CPAR2_108360
LELG_01675	CPAR2_108350
LELG_01676	CPAR2_106990
LELG_01677	CPAR2_107000
LELG_01678	CPAR2_107010
LELG_01679	CPAR2_107020
LELG_01680	CPAR2_107030
LELG_01681	CPAR2_107040
LELG_01682	CPAR2_107050
LELG_01683	CPAR2_107060
LELG_01684	CPAR2_107070
LELG_01685	CPAR2_107080
LELG_01686	CPAR2_107090
LELG_01687	CPAR2_107100
LELG_01688	CPAR2_107110
LELG_01689	CPAR2_107120
LELG_01690	CPAR2_107130
LELG_01691	CPAR2_107140
LELG_01692	CPAR2_107150
LELG_01693	CPAR2_107160
LELG_01694	CPAR2_107170
LELG_01695	CPAR2_107180
LELG_01696	CPAR2_107190
LELG_01697	CPAR2_107210
LELG_01698	CPAR2_107220
LELG_01699	CPAR2_107240
LELG_01700	CPAR2_107250
LELG_01701	CPAR2_107260
LELG_01702	CPAR2_107270
LELG_01703	CPAR2_107280
LELG_01705	CPAR2_107290
LELG_01706	CPAR2_107300
LELG_01707	CPAR2_107310
LELG_01708	CPAR2_107320
LELG_01709	CPAR2_107330
LELG_01710	CPAR2_107340
LELG_01711	CPAR2_107350
LELG_01712	CPAR2_107570
LELG_01713	CPAR2_107560
LELG_01714	CPAR2_107550
LELG_01715	CPAR2_107540
LELG_01716	CPAR2_107520
LELG_01717	CPAR2_107510
LELG_01718	CPAR2_107500
LELG_01719	CPAR2_107490
LELG_01720	CPAR2_107480
LELG_01721	CPAR2_107470
LELG_01722	CPAR2_107460
LELG_01723	CPAR2_107450
LELG_01724	CPAR2_107430
LELG_01725	CPAR2_107420
LELG_01726	CPAR2_107410
LELG_01727	CPAR2_107400
LELG_01728	CPAR2_107390
LELG_01729	CPAR2_107370
LELG_01730	CPAR2_107600
LELG_01731	CPAR2_107610
LELG_01732	CPAR2_107620
LELG_01733	CPAR2_107630
LELG_01734	CPAR2_107640
LELG_01735	CPAR2_107650
LELG_01736	CPAR2_107660
LELG_01737	CPAR2_107670
LELG_01738	CPAR2_107680
LELG_01739	CPAR2_107690
LELG_01740	CPAR2_107700
LELG_01742	CPAR2_107710
LELG_01743	CPAR2_107720
LELG_01744	CPAR2_107730
LELG_01745	CPAR2_107740
LELG_01746	CPAR2_107750
LELG_01747	CPAR2_107760
LELG_01748	CPAR2_107770
LELG_01749	CPAR2_107780
LELG_01750	CPAR2_107800
LELG_01751	CPAR2_107790
LELG_01752	CPAR2_107810
LELG_01753	CPAR2_107820
LELG_01755	CPAR2_107830
LELG_01756	CPAR2_107840
LELG_01757	CPAR2_107980
LELG_01758	CPAR2_107970
LELG_01759	CPAR2_107960
LELG_01760	CPAR2_107950
LELG_01761	CPAR2_107940
LELG_01764	CPAR2_107910
LELG_01765	CPAR2_107900
LELG_01766	CPAR2_107890
LELG_01767	CPAR2_107880
LELG_01769	CPAR2_107860
LELG_01770	CPAR2_107850
LELG_01771	CPAR2_108000
LELG_01772	CPAR2_108010
LELG_01773	CPAR2_108020
LELG_01774	CPAR2_108030
LELG_01775	CPAR2_108040
LELG_01776	CPAR2_108050
LELG_01777	CPAR2_108060
LELG_01779	CPAR2_108090
LELG_01780	CPAR2_108100
LELG_01781	CPAR2_109100
LELG_01782	CPAR2_109090
LELG_01783	CPAR2_105680
LELG_01784	CPAR2_105670
LELG_01785	CPAR2_105660
LELG_01786	CPAR2_105650
LELG_01788	CPAR2_105630
LELG_01789	CPAR2_105620
LELG_01790	CPAR2_105610
LELG_01791	CPAR2_105600
LELG_01792	CPAR2_105590
LELG_01793	CPAR2_105890
LELG_01795	CPAR2_105570
LELG_01796	CPAR2_105560
LELG_01797	CPAR2_105550
LELG_01798	CPAR2_105530
LELG_01799	CPAR2_105520
LELG_01800	CPAR2_105510
LELG_01801	CPAR2_105500
LELG_01802	CPAR2_105470
LELG_01803	CPAR2_105460
LELG_01804	CPAR2_105450
LELG_01805	CPAR2_105430
LELG_01806	CPAR2_105420
